CustomerID,Gender,SeniorCitizen,Partner,Dependents,AgeGroup,City,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast6Months,Churn
CUST-100145,Male,0,No,No,46-55,Kolkata,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,59.33,2708.47,1,No
CUST-100146,Male,1,No,Yes,18-25,Ahmedabad,1,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Two Year,Yes,Mailed Check,89.64,37.0,0,No
CUST-100147,Male,0,Yes,Yes,18-25,Bangalore,30,No,No Phone Service,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,No,Electronic Check,88.35,2675.79,2,No
CUST-100148,Male,0,Yes,No,18-25,Hyderabad,10,Yes,No,DSL,No,Yes,No,No,No,No,One Year,No,Mailed Check,68.16,679.49,0,No
CUST-100149,Female,0,No,No,18-25,Delhi,72,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Transfer (Auto),105.83,7595.78,1,No
CUST-100150,Male,0,Yes,No,18-25,Chennai,8,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,85.38,631.11,1,No
CUST-100151,Male,0,Yes,Yes,36-45,Ahmedabad,6,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,71.28,544.52,3,Yes
CUST-100152,Male,0,Yes,Yes,18-25,Delhi,20,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,52.17,892.57,2,No
CUST-100153,Male,0,No,No,46-55,Ahmedabad,43,Yes,No,DSL,No,Yes,No,Yes,No,No,Two Year,No,Bank Transfer (Auto),71.37,3030.99,2,No
CUST-100154,Male,0,No,Yes,26-35,Delhi,5,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,One Year,No,Electronic Check,99.32,472.48,3,Yes
CUST-100155,Female,0,No,Yes,18-25,Delhi,29,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,45.14,1355.09,0,No
CUST-100156,Male,0,No,No,18-25,Ahmedabad,1,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,67.04,51.31,6,Yes
CUST-100157,Female,1,No,Yes,18-25,Chennai,60,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Electronic Check,100.52,6040.3,2,No
CUST-100158,Male,0,Yes,No,18-25,Mumbai,2,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Auto),102.22,182.38,1,No
CUST-100159,Female,0,No,No,36-45,Pune,58,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Transfer (Auto),115.05,6765.08,3,Yes
CUST-100160,Male,0,Yes,Yes,18-25,Chennai,16,No,No Phone Service,DSL,Yes,Yes,No,No,No,No,Two Year,No,Electronic Check,79.01,1283.93,2,No
CUST-100161,Male,1,No,No,18-25,Pune,14,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Transfer (Auto),116.69,1601.14,2,No
CUST-100162,Female,0,No,No,26-35,Delhi,72,Yes,No,Fiber Optic,No,No,No,Yes,No,No,One Year,No,Mailed Check,80.57,5836.23,1,No
CUST-100163,Female,0,No,No,26-35,Kolkata,72,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One Year,Yes,Electronic Check,94.86,6817.55,1,No
CUST-100164,Female,0,Yes,No,46-55,Pune,25,No,No Phone Service,DSL,No,No,No,No,No,Yes,Two Year,No,Electronic Check,68.01,1791.58,3,No
CUST-100165,Male,0,Yes,No,18-25,Ahmedabad,3,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Transfer (Auto),66.51,267.1,1,No
CUST-100166,Female,0,No,No,18-25,Bangalore,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Electronic Check,90.69,1465.76,1,No
CUST-100167,Male,0,No,No,18-25,Hyderabad,18,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,56.93,1012.9,2,No
CUST-100168,Male,0,No,No,18-25,Pune,17,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,91.58,1525.11,1,No
CUST-100169,Female,0,Yes,Yes,46-55,Mumbai,20,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-Month,No,Electronic Check,66.6,1376.1,2,Yes
CUST-100170,Female,0,No,Yes,18-25,Delhi,0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Transfer (Auto),108.04,72.59,2,No
CUST-100171,Male,0,No,Yes,18-25,Delhi,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card (Auto),65.56,1886.65,1,No
CUST-100172,Male,0,No,No,36-45,Ahmedabad,29,No,No Phone Service,DSL,No,No,No,No,No,No,Month-to-Month,No,Bank Transfer (Auto),56.01,1646.75,0,No
CUST-100173,Female,0,No,Yes,18-25,Mumbai,2,Yes,No,Fiber Optic,No,No,No,No,Yes,No,One Year,Yes,Bank Transfer (Auto),102.62,230.51,3,No
CUST-100174,Female,1,No,No,18-25,Ahmedabad,20,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-Month,No,Credit Card (Auto),86.14,1767.3,0,No
CUST-100175,Female,0,No,No,18-25,Bangalore,20,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,54.74,1055.87,2,Yes
CUST-100176,Male,0,No,Yes,46-55,Chennai,27,No,No Phone Service,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,98.17,2672.79,0,Yes
CUST-100177,Male,0,No,No,46-55,Bangalore,2,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,94.54,301.27,4,No
CUST-100178,Male,0,Yes,No,18-25,Pune,23,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,28.26,654.78,0,No
CUST-100179,Male,0,Yes,Yes,36-45,Ahmedabad,7,No,No Phone Service,DSL,No,No,No,No,No,No,One Year,No,Mailed Check,65.06,478.1,0,No
CUST-100180,Male,0,No,No,65+,Bangalore,16,No,No Phone Service,DSL,No,No,Yes,Yes,No,No,Two Year,No,Electronic Check,71.93,1169.82,2,No
CUST-100181,Male,0,No,No,18-25,Delhi,35,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,47.97,1706.63,3,No
CUST-100182,Female,0,No,No,26-35,Delhi,29,No,No Phone Service,Fiber Optic,Yes,Yes,No,No,No,Yes,Two Year,Yes,Mailed Check,100.81,2865.62,2,No
CUST-100183,Male,0,No,Yes,18-25,Delhi,3,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card (Auto),118.07,456.59,1,No
CUST-100184,Male,0,Yes,No,26-35,Delhi,21,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,77.49,1632.29,2,No
CUST-100185,Male,0,No,No,18-25,Mumbai,72,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two Year,Yes,Electronic Check,76.37,5525.87,1,No
CUST-100186,Female,0,No,No,26-35,Kolkata,4,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Bank Transfer (Auto),80.04,324.56,1,No
CUST-100187,Male,0,Yes,Yes,26-35,Chennai,46,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Electronic Check,104.82,4868.89,1,Yes
CUST-100188,Male,0,Yes,No,36-45,Hyderabad,29,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,123.04,3543.07,1,Yes
CUST-100189,Female,0,No,No,46-55,Mumbai,35,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,36.5,1212.14,2,No
CUST-100190,Male,0,Yes,No,18-25,Mumbai,7,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,One Year,Yes,Bank Transfer (Auto),97.28,675.08,0,No
CUST-100191,Male,0,No,No,18-25,Bangalore,8,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Auto),61.85,518.77,0,No
CUST-100192,Male,0,Yes,No,18-25,Mumbai,56,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Auto),62.06,3458.03,0,No
CUST-100193, Male ,0,No,No,26-35,Mumbai,10,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Electronic Check,50.23,468.73,0,No
CUST-100194,Male,1,No,No,26-35,Mumbai,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One Year,No,Electronic Check,72.52,89.94,1,No
CUST-100195,Female,0,No,No,18-25,Kolkata,22,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Two Year,No,Electronic Check,122.47,2647.96,1,No
CUST-100196,Female,0,Yes,Yes,65+,Pune,3,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card (Auto),78.13,283.36,2,Yes
CUST-100197,Female,0,No,No,36-45,Delhi,38,No,No Phone Service,DSL,No,No,No,No,No,No,Two Year,No,Bank Transfer (Auto),63.45,2395.48,1,No
CUST-100198,Male,0,Yes,No,18-25,Delhi,24,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,85.63,2079.99,1,Yes
CUST-100199,Male,0,Yes,Yes,18-25,Bangalore,49,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,No,Two Year,No,Bank Transfer (Auto),76.95,3712.49,2,No
CUST-100200,Male,0,No,No,46-55,Hyderabad,36,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,71.95,2657.87,0,No
CUST-100201,Female,1,No,Yes,18-25,Kolkata,2,Yes,No,DSL,No,No,Yes,Yes,No,No,One Year,No,Credit Card (Auto),74.06,171.56,3,No
CUST-100202,Male,0,No,No,26-35,Hyderabad,11,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One Year,No,Credit Card (Auto),68.95,789.13,1,No
CUST-100203,Male,0,Yes,No,36-45,Mumbai,35,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Two Year,Yes,Electronic Check,94.04,3226.87,1,No
CUST-100204,Female,0,Yes,Yes,18-25,Mumbai,12,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,One Year,Yes,Bank Transfer (Auto),107.21,1249.04,1,No
CUST-100205,Male,0,Yes,No,36-45,Mumbai,72,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,96.16,6933.47,2,No
CUST-100206,Female,0,No,Yes,18-25,Pune,31,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,62.61,1886.77,1,No
CUST-100207,Female,0,No,No,26-35,Bangalore,0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer (Auto),40.41,0.0,0,No
CUST-100208,Female,0,No,No,56-65,Ahmedabad,50,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,No,Bank Transfer (Auto),83.55,4215.25,0,No
CUST-100209,Male,0,No,No,26-35,Bangalore,2,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,No,Electronic Check,91.96,153.63,1,Yes
CUST-100210,Male,0,Yes,Yes,46-55,Pune,3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer (Auto),33.11,118.02,2,No
CUST-100211,Male,0,Yes,Yes,46-55,Hyderabad,31,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),87.08,2658.13,0,No
CUST-100212,Male,0,Yes,No,26-35,Kolkata,48,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Two Year,Yes,Electronic Check,72.9,3529.24,1,No
CUST-100213,Male,0,Yes,No,56-65,Hyderabad,18,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Two Year,No,Mailed Check,97.15,1692.66,0,No
CUST-100214,Male,0,Yes,Yes,18-25,Delhi,8,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Transfer (Auto),71.34,600.41,1,No
CUST-100215,Male,0,No,Yes,18-25,Pune,10,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Electronic Check,105.95,,2,Yes
CUST-100216,Female,0,Yes,Yes,46-55,Mumbai,10,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card (Auto),92.68,900.05,1,Yes
CUST-100217,Male,1,No,No,26-35,Hyderabad,9,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,83.45,717.99,4,Yes
CUST-100218,Female,1,Yes,No,36-45,Delhi,6,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,83.14,555.8,0,Yes
CUST-100219,Male,0,No,Yes,18-25,Bangalore,22,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,76.87,1694.38,2,Yes
CUST-100220,Male,1,No,No,26-35,Bangalore,55,Yes,No,DSL,No,No,No,Yes,No,Yes,One Year,Yes,Mailed Check,71.55,3876.77,1,No
CUST-100221,Male,0,No,Yes,46-55,Hyderabad,8,Yes,No,DSL,No,No,No,No,No,No,One Year,Yes,Bank Transfer (Auto),71.98,592.81,0,No
CUST-100222,Female,0,Yes,No,26-35,Bangalore,4,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,No,Mailed Check,86.6,357.23,2,Yes
CUST-100223,Female,0,No,No,56-65,Chennai,43,No,No Phone Service,DSL,No,No,Yes,No,No,No,Month-to-Month,No,Electronic Check,70.61,3004.6,1,No
CUST-100224,Female,0,No,No,26-35,Delhi,32,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card (Auto),112.42,3563.88,1,No
CUST-100225,Female,0,Yes,No,18-25,Pune,64,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Two Year,Yes,Electronic Check,78.85,5089.83,1,No
CUST-100226,Male,0,Yes,No,18-25,Chennai,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,74.97,250.48,1,No
CUST-100227,Female,0,Yes,No,26-35,Bangalore,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-Month,No,Electronic Check,66.5,130.97,1,No
CUST-100228,Male,0,No,No,18-25,Hyderabad,18,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,108.66,1917.13,1,Yes
CUST-100229,Male,0,No,No,18-25,Bangalore,22,No,No Phone Service,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,104.18,2335.24,2,Yes
CUST-100230,Female,0,No,Yes,26-35,Kolkata,15,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Electronic Check,91.3,1356.43,2,Yes
CUST-100231,Female,0,Yes,No,26-35,Hyderabad,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,77.56,1600.54,1,Yes
CUST-100232,Female,0,Yes,No,18-25,Pune,4,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card (Auto),91.24,361.54,4,No
CUST-100233,Female,1,No,Yes,56-65,Pune,15,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,73.23,1122.82,1,No
CUST-100234,Female,1,Yes,Yes,56-65,Pune,25,Yes,No,DSL,No,No,Yes,No,Yes,No,One Year,Yes,Credit Card (Auto),74.58,1941.24,0,No
CUST-100235,Female,0,No,No,26-35,Pune,13,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer (Auto),46.58,623.09,1,No
CUST-100236,Female,1,No,Yes,26-35,Delhi,27,Yes,No,Fiber Optic,No,No,No,No,No,No,One Year,Yes,Electronic Check,76.93,2175.11,2,No
CUST-100237,Female,0,Yes,No,18-25,Kolkata,14,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Bank Transfer (Auto),86.86,1252.61,1,No
CUST-100238,Male,1,No,No,18-25,Pune,9,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,57.38,501.54,1,No
CUST-100239,Female,0,Yes,No,18-25,Mumbai,8,No,No Phone Service,Fiber Optic,No,No,No,No,No,No,Two Year,Yes,Electronic Check,77.74,666.47,1,Yes
CUST-100240,Female,0,No,No,18-25,Chennai,12,Yes,No,DSL,No,No,Yes,No,No,No,One Year,No,Credit Card (Auto),64.01,799.97,0,No
CUST-100241,Male,0,Yes,No,56-65,Hyderabad,0,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Transfer (Auto),92.86,58.11,1,Yes
CUST-100242,Female,0,No,No,18-25,Mumbai,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card (Auto),22.71,627.31,1,No
CUST-100243,Male,0,Yes,Yes,18-25,Hyderabad,44,Yes,Yes,Fiber Optic,No,No,No,No,No,No,One Year,Yes,Credit Card (Auto),78.02,3438.58,1,No
CUST-100244,Male,0,Yes,No,18-25,Ahmedabad,10,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,104.98,1025.75,1,Yes
CUST-100245,Female,0,No,Yes,18-25,Kolkata,1,No,No Phone Service,DSL,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,78.81,85.55,2,Yes
CUST-100246,Male,0,Yes,Yes,36-45,Mumbai,72,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Two Year,Yes,Electronic Check,80.34,5710.38,1,No
CUST-100247,Male,0,No,No,18-25,Bangalore,7,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Auto),49.2,336.25,0,No
CUST-100248,Male,0,Yes,Yes,26-35,Hyderabad,3,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card (Auto),94.08,223.26,0,No
CUST-100249,Male,0,No,No,36-45,Chennai,11,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,81.89,923.7,2,Yes
CUST-100250,Female,0,Yes,Yes,26-35,Pune,32,Yes,No,Fiber Optic,No,No,No,No,No,Yes,One Year,Yes,Electronic Check,73.43,2391.47,2,No
CUST-100251,Male,0,No,Yes,18-25,Kolkata,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,49.18,409.22,1,No
CUST-100252,Female,0,Yes,Yes,18-25,Chennai,20,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Auto),57.79,1147.67,0,No
CUST-100253,Male,0,Yes,Yes,46-55,Kolkata,12,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Auto),39.36,458.06,2,No
CUST-100254,Male,1,Yes,No,18-25,Hyderabad,3,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,30.14,150.47,2,Yes
CUST-100255,Male,0,No,No,36-45,Mumbai,9,Yes,No,Fiber Optic,No,Yes,No,No,No,No,One Year,Yes,Electronic Check,95.0,904.33,4,Yes
CUST-100256,Male,0,Yes,No,36-45,Bangalore,30,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,40.93,1174.83,2,No
CUST-100257,Female,1,No,No,36-45,Delhi,22,Yes,No,DSL,No,Yes,No,No,Yes,No,Two Year,Yes,Electronic Check,88.25,1954.26,2,No
CUST-100258,Female,0,No,Yes,46-55,Hyderabad,3,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Auto),52.84,174.78,2,Yes
CUST-100259,Male,0,Yes,No,18-25,Chennai,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One Year,Yes,Mailed Check,66.28,254.85,1,No
CUST-100260,Male,0,No,Yes,26-35,Chennai,24,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Transfer (Auto),75.16,1735.55,0,No
CUST-100261,Female,0,Yes,No,18-25,Hyderabad,40,Yes,Yes,DSL,No,No,No,No,No,Yes,Two Year,Yes,Mailed Check,67.02,2578.07,1,No
CUST-100262,Male,0,Yes,No,18-25,Pune,10,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Two Year,No,Mailed Check,101.09,1019.51,1,Yes
CUST-100263,Male,0,No,No,18-25,Mumbai,21,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two Year,No,Electronic Check,75.95,1510.29,2,Yes
CUST-100264,Male,0,No,No,26-35,Ahmedabad,4,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Two Year,No,Credit Card (Auto),98.43,367.54,0,No
CUST-100265,Female,1,No,No,26-35,Kolkata,8,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,No,Bank Transfer (Auto),78.7,663.82,3,No
CUST-100266,Female,0,Yes,No,26-35,Kolkata,0,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,64.5,20.8,2,No
CUST-100267,Female,0,Yes,No,18-25,Mumbai,35,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,48.78,1677.47,2,No
CUST-100268,Male,0,Yes,Yes,18-25,Delhi,12,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,46.35,600.97,0,No
CUST-100269,Male,0,No,No,18-25,Mumbai,40,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,38.77,1577.1,0,No
CUST-100270,Female,0,No,No,18-25,Kolkata,29,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Auto),77.32,2217.88,1,No
CUST-100271,Female,0,No,No,26-35,Pune,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,88.32,3785.5,3,No
CUST-100272,Female,0,Yes,Yes,36-45,Mumbai,8,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,104.8,862.77,3,No
CUST-100273,Female,0,Yes,No,36-45,Bangalore,4,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card (Auto),24.39,58.57,2,No
CUST-100274,Male,0,Yes,No,18-25,Hyderabad,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,48.52,3390.79,1,No
CUST-100275,Female,0,Yes,No,18-25,Pune,30,No,No Phone Service,DSL,No,Yes,No,No,No,No,Two Year,No,Mailed Check,79.62,2399.79,1,No
CUST-100276,Male,0,Yes,Yes,26-35,Delhi,43,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,49.22,2091.21,1,No
CUST-100277,Female,0,No,No,26-35,Delhi,0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Auto),83.27,1.05,6,Yes
CUST-100278,Male,0,No,No,18-25,Hyderabad,10,Yes,No,DSL,No,No,No,No,No,No,One Year,Yes,Bank Transfer (Auto),61.79,606.06,3,No
CUST-100279,Female,0,No,No,36-45,Hyderabad,32,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,57.89,1742.57,3,No
CUST-100280,Female,0,Yes,No,26-35,Mumbai,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),67.93,53.32,1,Yes
CUST-100281,Female,1,Yes,No,26-35,Pune,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Mailed Check,70.8,1360.87,2,Yes
CUST-100282,Female,1,No,Yes,18-25,Delhi,13,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card (Auto),89.21,1134.32,1,No
CUST-100283,Male,0,Yes,Yes,18-25,Kolkata,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card (Auto),68.1,0.0,0,No
CUST-100284,Female,1,No,No,56-65,Pune,6,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer (Auto),69.44,419.83,4,No
CUST-100285,Male,0,No,No,26-35,Ahmedabad,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-Month,No,Bank Transfer (Auto),59.77,493.15,2,No
CUST-100286,Male,1,Yes,Yes,18-25,Delhi,2,Yes,No,DSL,No,Yes,Yes,No,No,No,One Year,No,Electronic Check,94.45,211.97,2,Yes
CUST-100287,Male,0,No,No,,Ahmedabad,23,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Two Year,No,Bank Transfer (Auto),94.35,2050.16,0,No
CUST-100288,Male,1,Yes,No,18-25,Pune,6,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One Year,Yes,Bank Transfer (Auto),77.74,537.5,2,No
CUST-100289,Female,1,No,No,26-35,Kolkata,7,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,51.8,281.0,0,No
CUST-100290,Male,0,No,Yes,65+,Mumbai,54,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,One Year,No,Bank Transfer (Auto),72.73,3926.75,1,No
